City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current_Description
526,Mayahi,13.9553,7.6712,98.91,9,100,9.64,NE,2021-10-10 16:21:19,overcast clouds
527,Salinopolis,-0.6136,-47.3561,85.93,65,15,14.05,BR,2021-10-10 16:21:19,few clouds
528,Krasnoselkup,65.7,82.4667,26.49,76,37,11.07,RU,2021-10-10 16:21:20,scattered clouds
529,Sechura,-5.5569,-80.8222,75.61,62,26,9.93,PE,2021-10-10 16:19:59,scattered clouds
530,Verkhnevilyuysk,63.4453,120.3167,33.82,84,97,9.73,RU,2021-10-10 16:21:20,overcast clouds
531,Porto Santo,33.072,-16.3415,75.11,64,40,14.97,PT,2021-10-10 16:21:21,scattered clouds
532,Pelym,61.0108,61.9978,29.55,55,11,3.4,RU,2021-10-10 16:21:20,few clouds
533,Moree,-29.4667,149.85,60.82,94,90,8.05,AU,2021-10-10 16:20:56,light rain
534,Bathsheba,13.2167,-59.5167,83.01,83,75,23.02,BB,2021-10-10 16:21:14,broken clouds
535,Big Spring,32.2504,-101.4787,86.27,41,1,8.99,US,2021-10-10 16:21:21,clear sky
536,San Cristobal,7.7669,-72.225,77.18,62,93,2.75,VE,2021-10-10 16:20:58,overcast clouds
537,Pringsewu,-5.3582,104.9744,75.16,93,36,3.76,ID,2021-10-10 16:21:22,scattered clouds
538,Juazeiro,-9.4117,-40.4986,93.38,27,0,8.05,BR,2021-10-10 16:21:22,clear sky
539,Thibodaux,29.7958,-90.8229,85.01,71,4,8.01,US,2021-10-10 16:21:23,clear sky
540,Angoche,-16.2325,39.9086,78.06,83,1,17.29,MZ,2021-10-10 16:21:23,clear sky
541,Virginia Beach,36.8529,-75.978,75.99,79,90,4.0,US,2021-10-10 16:25:41,overcast clouds
542,Mossendjo,-2.9506,12.7261,78.04,72,100,2.53,CG,2021-10-10 16:21:23,overcast clouds
543,Cayenne,4.9333,-52.3333,91.44,75,0,7.0,GF,2021-10-10 16:29:54,clear sky
544,Kahului,20.8947,-156.47,75.85,82,20,9.22,US,2021-10-10 16:19:56,few clouds
545,Warrington,53.3925,-2.5802,59.86,71,20,3.0,GB,2021-10-10 16:21:24,few clouds
546,Ode,7.7899,5.7117,80.08,79,97,3.87,NG,2021-10-10 16:21:24,light rain
547,Oxbow,49.2333,-102.1676,57.63,51,97,5.66,CA,2021-10-10 16:21:24,overcast clouds
548,Jalu,29.0331,21.5482,86.52,20,0,8.79,LY,2021-10-10 16:21:25,clear sky
549,Motala,58.5371,15.0365,51.58,76,99,5.99,SE,2021-10-10 16:21:25,overcast clouds
550,Sola,-13.8833,167.55,79.88,78,99,17.49,VU,2021-10-10 16:21:25,overcast clouds
551,Maningrida,-12.0667,134.2667,77.49,84,95,3.44,AU,2021-10-10 16:20:19,overcast clouds
552,Long Xuyen,10.3833,105.4167,76.95,85,100,9.01,VN,2021-10-10 16:21:26,overcast clouds
553,Sokolo,14.7328,-6.1219,102.85,10,38,4.7,ML,2021-10-10 16:21:26,scattered clouds
554,Araouane,18.9048,-3.5265,102.78,5,22,10.89,ML,2021-10-10 16:21:26,few clouds
555,Ust-Nera,64.5667,143.2,22.77,75,97,4.12,RU,2021-10-10 16:21:10,overcast clouds
556,Ulladulla,-35.35,150.4667,47.3,89,100,11.36,AU,2021-10-10 16:29:56,overcast clouds
557,Deputatskiy,69.3,139.9,20.39,83,100,3.67,RU,2021-10-10 16:21:27,overcast clouds
558,Los Llanos De Aridane,28.6585,-17.9182,73.13,68,40,16.11,ES,2021-10-10 16:20:27,scattered clouds
559,Kuito,-12.3833,16.9333,84.16,21,86,2.06,AO,2021-10-10 16:21:27,overcast clouds
560,Slawno,54.3628,16.6789,50.32,52,11,6.51,PL,2021-10-10 16:21:28,few clouds
561,Havoysund,70.9963,24.6622,45.48,85,97,8.48,NO,2021-10-10 16:29:56,overcast clouds
562,Kanuma,36.55,139.7333,69.53,83,63,4.16,JP,2021-10-10 16:21:28,broken clouds
563,Vanavara,60.34,102.2797,32.56,82,100,11.21,RU,2021-10-10 16:21:29,overcast clouds
564,Irece,-11.3042,-41.8558,92.41,22,16,9.69,BR,2021-10-10 16:21:29,few clouds
565,Berlevag,70.8578,29.0864,42.6,91,100,9.37,NO,2021-10-10 16:20:56,overcast clouds
566,Kichera,55.9375,110.0997,31.01,79,86,3.0,RU,2021-10-10 16:21:29,overcast clouds
567,Laguna,38.421,-121.4238,67.08,62,1,1.01,US,2021-10-10 16:18:56,clear sky
568,Vila Velha,-20.3297,-40.2925,69.75,94,75,4.61,BR,2021-10-10 16:20:14,broken clouds
569,Mana,5.6592,-53.7767,87.73,61,99,9.6,GF,2021-10-10 16:21:30,overcast clouds
570,Beder,56.0602,10.2118,53.92,77,18,10.07,DK,2021-10-10 16:21:30,few clouds
571,Polyarnyy,69.1989,33.4478,43.27,93,100,2.3,RU,2021-10-10 16:21:31,overcast clouds
572,Byron Bay,-28.65,153.6167,71.71,86,73,18.28,AU,2021-10-10 16:20:27,broken clouds
573,Sri Aman,1.2376,111.4621,75.25,88,99,0.0,MY,2021-10-10 16:21:31,overcast clouds
574,Colares,38.7992,-9.4469,80.46,54,0,4.0,PT,2021-10-10 16:21:31,clear sky
575,Santona,43.4439,-3.4576,66.51,68,84,6.04,ES,2021-10-10 16:21:32,broken clouds
576,Japura,-0.3167,102.35,76.06,96,99,0.38,ID,2021-10-10 16:21:32,overcast clouds
577,Manica,49.0,-1.1667,60.21,75,3,8.48,FR,2021-10-10 16:21:33,clear sky
578,Dzhebariki-Khaya,62.2167,135.8,32.67,75,100,4.18,RU,2021-10-10 16:21:33,overcast clouds
579,Kamina,-8.7386,24.9906,84.15,27,60,1.97,CD,2021-10-10 16:21:33,broken clouds
580,Padang,-0.9492,100.3543,76.71,93,100,3.33,ID,2021-10-10 16:29:59,overcast clouds
581,Da Nang,16.0678,108.2208,80.65,94,20,0.0,VN,2021-10-10 16:17:33,few clouds
582,Qui Nhon,13.7667,109.2333,80.19,86,98,3.31,VN,2021-10-10 16:29:59,overcast clouds
583,Lauenburg,53.372,10.5565,56.14,74,72,4.79,DE,2021-10-10 16:21:34,broken clouds
584,Jasper,37.2001,-94.3502,80.46,63,40,5.01,US,2021-10-10 16:21:34,scattered clouds
585,Havelock,34.8791,-76.9013,75.06,93,90,5.01,US,2021-10-10 16:21:34,overcast clouds
586,Tuckahoe,37.5901,-77.5564,73.44,87,90,4.0,US,2021-10-10 16:21:35,overcast clouds
587,Abu Dhabi,24.4667,54.3667,91.51,52,0,10.36,AE,2021-10-10 16:16:51,clear sky
588,Jiazi,22.8779,116.067,79.86,81,48,5.41,CN,2021-10-10 16:20:41,scattered clouds
589,Shimoda,34.6667,138.95,71.71,77,44,3.33,JP,2021-10-10 16:30:00,scattered clouds
590,Goderich,43.7501,-81.7165,67.91,88,100,9.22,CA,2021-10-10 16:30:01,light rain
591,Beyneu,45.3167,55.2,55.45,34,33,6.35,KZ,2021-10-10 16:21:35,scattered clouds
592,Chernyshevskiy,63.0128,112.4714,28.78,74,100,16.89,RU,2021-10-10 16:21:36,overcast clouds
593,Smithers,54.7804,-127.1743,32.32,93,75,2.3,CA,2021-10-10 16:15:46,broken clouds
594,Las Vegas,36.175,-115.1372,71.62,28,1,19.57,US,2021-10-10 16:21:06,clear sky
595,Sayyan,15.1718,44.3244,67.28,31,76,16.44,YE,2021-10-10 16:21:36,broken clouds
596,Divnomorskoye,44.5011,38.1353,58.77,78,52,4.52,RU,2021-10-10 16:21:37,broken clouds
597,Prijepolje,43.3719,19.6406,45.84,99,100,2.13,RS,2021-10-10 16:21:37,overcast clouds
598,Mahenge,-8.6833,36.7167,76.28,36,89,5.23,TZ,2021-10-10 16:21:37,overcast clouds
599,Koumac,-20.5667,164.2833,68.29,71,0,4.38,NC,2021-10-10 16:21:38,clear sky
600,Esparta,15.7437,-87.1766,88.59,62,91,4.56,HN,2021-10-10 16:21:38,overcast clouds
601,Muros,42.7762,-9.0603,75.69,44,1,10.83,ES,2021-10-10 16:21:38,clear sky
602,Olden,61.8364,6.8064,56.91,74,36,5.7,NO,2021-10-10 16:21:39,scattered clouds
603,Chitral,35.8462,71.7858,60.24,52,69,3.94,PK,2021-10-10 16:21:39,broken clouds
604,Navahrudak,53.6,25.8333,39.47,70,11,5.44,BY,2021-10-10 16:30:03,few clouds
605,Katherine,-14.4667,132.2667,86.32,51,100,10.36,AU,2021-10-10 16:30:04,light rain
606,Kula,38.5473,28.6498,67.37,47,3,7.31,TR,2021-10-10 16:21:39,clear sky
607,Sambava,-14.2667,50.1667,73.81,73,72,12.24,MG,2021-10-10 16:21:40,broken clouds
608,Acapulco,16.8634,-99.8901,84.02,74,75,5.75,MX,2021-10-10 16:21:40,broken clouds
609,Tessalit,20.1986,1.0114,100.49,6,21,8.48,ML,2021-10-10 16:21:17,few clouds
610,Kalmar,56.6616,16.3616,52.97,81,0,10.36,SE,2021-10-10 16:21:40,clear sky
611,Tarko-Sale,64.9225,77.785,28.35,72,36,12.64,RU,2021-10-10 16:21:41,scattered clouds
612,Villarrica,-25.75,-56.4333,77.67,71,91,6.44,PY,2021-10-10 16:21:41,overcast clouds
613,Terney,45.0503,136.6092,51.48,64,100,13.15,RU,2021-10-10 16:21:41,overcast clouds
614,North Bend,43.4065,-124.2243,56.16,97,90,0.0,US,2021-10-10 16:21:42,mist
615,Ak-Dovurak,51.1833,90.6,35.15,64,47,1.32,RU,2021-10-10 16:21:42,scattered clouds
616,Giyani,-23.3025,30.7187,65.98,68,100,12.21,ZA,2021-10-10 16:21:42,overcast clouds
617,Morehead,37.2711,-87.1764,80.94,66,1,5.01,US,2021-10-10 16:18:58,clear sky
618,Rockingham,42.9668,-71.0995,65.71,80,100,1.01,US,2021-10-10 16:21:43,overcast clouds
619,Charters Towers,-20.1,146.2667,65.5,84,12,9.42,AU,2021-10-10 16:21:43,few clouds
620,Alofi,-19.0595,-169.9187,69.69,100,100,3.44,NU,2021-10-10 16:21:44,light rain
621,Lata,40.1629,-8.3327,81.91,44,96,6.11,PT,2021-10-10 16:20:27,overcast clouds
622,Devecser,47.1032,17.438,49.42,89,100,7.34,HU,2021-10-10 16:21:44,overcast clouds
623,At-Bashi,41.1702,75.8106,36.45,91,100,1.59,KG,2021-10-10 16:30:06,overcast clouds
624,Olga,43.7444,135.2892,52.21,56,100,13.62,RU,2021-10-10 16:21:44,overcast clouds
625,Minab,27.1467,57.0801,87.3,41,0,3.47,IR,2021-10-10 16:21:45,clear sky
626,Chapais,49.7834,-74.8492,56.98,90,100,9.26,CA,2021-10-10 16:30:07,overcast clouds
627,San Jeronimo,-11.9472,-75.2829,64.98,41,19,2.84,PE,2021-10-10 16:21:16,few clouds
628,Cap Malheureux,-19.9842,57.6142,73.47,82,34,5.01,MU,2021-10-10 16:21:46,light rain
629,Neustrelitz,53.3667,13.0833,46.9,54,90,5.3,DE,2021-10-10 16:21:46,overcast clouds
630,Tyukhtet,56.5389,89.3011,37.04,90,100,5.93,RU,2021-10-10 16:21:46,overcast clouds
631,Westport,41.1415,-73.3579,65.32,87,90,11.01,US,2021-10-10 16:21:47,overcast clouds
632,Muzambinho,-21.3758,-46.5256,67.08,83,100,4.36,BR,2021-10-10 16:21:47,overcast clouds
633,Mangrol,21.1167,70.1167,82.99,76,11,4.81,IN,2021-10-10 16:21:47,few clouds
634,Erenhot,43.6475,111.9767,44.35,30,0,8.05,CN,2021-10-10 16:21:48,clear sky
635,Sherlovaya Gora,50.5667,116.25,36.37,60,1,8.1,RU,2021-10-10 16:21:48,clear sky
636,Port-Cartier,50.0334,-66.8654,55.62,67,100,2.86,CA,2021-10-10 16:21:48,overcast clouds
637,Kalispell,48.1958,-114.3129,51.84,60,90,5.75,US,2021-10-10 16:21:49,overcast clouds
638,Skuodas,56.2667,21.5333,49.78,74,7,6.2,LT,2021-10-10 16:21:49,clear sky
639,Asfi,32.2994,-9.2372,72.52,79,99,17.49,MA,2021-10-10 16:30:10,overcast clouds
640,Cuamba,-14.8031,36.5372,87.71,21,67,4.45,MZ,2021-10-10 16:21:50,broken clouds
641,Grants Pass,42.439,-123.3284,52.48,84,90,0.0,US,2021-10-10 16:19:33,mist
642,Viransehir,37.2353,39.7631,78.21,16,0,7.07,TR,2021-10-10 16:21:50,clear sky
643,Dolores,-36.3132,-57.6792,66.09,62,38,13.87,AR,2021-10-10 16:21:50,scattered clouds
644,Kandrian,-6.2167,149.55,76.15,93,100,2.66,PG,2021-10-10 16:21:22,light rain
645,Portadown,54.4241,-6.4412,58.98,73,88,11.52,GB,2021-10-10 16:21:51,overcast clouds
646,Kyrnasivka,48.5955,28.979,46.09,42,3,6.33,UA,2021-10-10 16:21:51,clear sky
647,Dakar,14.6937,-17.4441,87.93,70,40,11.5,SN,2021-10-10 16:27:02,scattered clouds
648,Krasnoshchekovo,51.6708,82.7289,42.33,67,100,6.4,RU,2021-10-10 16:21:52,overcast clouds
649,Kirensk,57.7853,108.1119,35.26,69,100,8.23,RU,2021-10-10 16:21:52,overcast clouds
650,Konigs Wusterhausen,52.3014,13.633,56.08,59,0,4.61,DE,2021-10-10 16:21:52,clear sky
651,Basoko,1.2391,23.616,81.55,72,96,4.68,CD,2021-10-10 16:21:53,overcast clouds
652,Haines Junction,60.7522,-137.5108,21.15,93,88,0.0,CA,2021-10-10 16:21:53,overcast clouds
653,Pitsunda,43.1592,40.3378,60.98,71,56,2.55,GE,2021-10-10 16:21:53,broken clouds
654,Inongo,-1.95,18.2667,79.86,77,100,6.76,CD,2021-10-10 16:21:54,light rain
655,Claveria,18.6074,121.0832,79.47,88,100,14.63,PH,2021-10-10 16:21:54,light rain
656,Lumut,4.2323,100.6298,80.62,89,20,0.0,MY,2021-10-10 16:21:54,few clouds
657,Bubaque,11.2833,-15.8333,82.54,75,97,11.1,GW,2021-10-10 16:20:47,overcast clouds
658,General Delgado,-27.1667,-56.5167,80.62,59,70,6.33,PY,2021-10-10 16:21:55,broken clouds
659,Bilma,18.6853,12.9164,96.01,7,86,7.61,NE,2021-10-10 16:21:55,overcast clouds
660,Christchurch,-43.5333,172.6333,50.92,88,0,4.0,NZ,2021-10-10 16:21:23,light rain
661,Mwanza,-2.5167,32.9,77.63,62,92,8.5,TZ,2021-10-10 16:21:55,overcast clouds
662,Tongchuan,35.0806,109.0897,44.37,75,95,1.12,CN,2021-10-10 16:21:56,overcast clouds
663,Bouillante,16.1304,-61.7692,74.43,83,99,16.17,GP,2021-10-10 16:21:56,light rain
664,Fantanele,46.1167,21.4,55.11,72,0,2.3,RO,2021-10-10 16:21:56,clear sky
665,La Romana,18.4273,-68.9728,89.96,70,75,11.5,DO,2021-10-10 16:21:57,broken clouds
666,Bambanglipuro,-7.95,110.2833,77.4,81,80,5.08,ID,2021-10-10 16:21:57,broken clouds
667,Fortuna,40.5982,-124.1573,53.92,65,1,1.01,US,2021-10-10 16:30:13,clear sky
668,Baraboo,43.4711,-89.7443,73.54,74,1,3.0,US,2021-10-10 16:21:58,clear sky
669,Poronaysk,49.2167,143.1167,52.05,72,100,14.16,RU,2021-10-10 16:21:58,overcast clouds
670,Warrnambool,-38.3833,142.4833,43.81,70,64,10.0,AU,2021-10-10 16:21:58,broken clouds
671,Sandwick,60.0,-1.25,51.62,87,40,26.46,GB,2021-10-10 16:21:59,scattered clouds
672,Yarkovo,57.4028,67.0786,31.91,64,59,4.52,RU,2021-10-10 16:21:59,broken clouds
673,Adrar,20.5022,-10.0711,99.0,8,72,4.14,MR,2021-10-10 16:21:21,broken clouds
674,Ierapetra,35.01,25.7353,76.14,71,0,4.0,GR,2021-10-10 16:21:59,clear sky
675,Praia Da Vitoria,38.7333,-27.0667,73.65,94,75,16.24,PT,2021-10-10 16:21:27,broken clouds
676,Yining,29.0361,114.5636,61.48,88,100,3.87,CN,2021-10-10 16:22:00,overcast clouds
677,Sortavala,61.7053,30.6918,51.48,89,100,11.92,RU,2021-10-10 16:22:00,overcast clouds
678,Gazanjyk,39.2446,55.5154,55.99,19,18,9.6,TM,2021-10-10 16:22:00,few clouds
679,Macapa,0.0389,-51.0664,96.78,56,40,11.5,BR,2021-10-10 16:22:01,scattered clouds
680,Gamba,-2.65,10.0,78.26,78,100,7.23,GA,2021-10-10 16:22:01,overcast clouds
681,Port Hardy,50.6996,-127.4199,48.2,87,75,5.75,CA,2021-10-10 16:29:25,light intensity shower rain
682,Caiaponia,-16.9567,-51.8103,88.77,35,66,12.55,BR,2021-10-10 16:22:02,broken clouds
683,Paamiut,61.994,-49.6678,36.59,55,99,8.7,GL,2021-10-10 16:21:06,overcast clouds
684,Iskilip,40.7353,34.4739,64.36,47,0,6.87,TR,2021-10-10 16:22:02,clear sky
685,Skjervoy,70.0311,20.9714,42.8,84,100,11.16,NO,2021-10-10 16:22:03,light rain
686,Tocache,-8.1842,-76.5125,90.48,49,58,0.47,PE,2021-10-10 16:22:03,broken clouds
687,Port Hueneme,34.1478,-119.1951,76.62,46,1,4.61,US,2021-10-10 16:22:04,clear sky
688,Agirish,61.9247,63.0231,29.12,60,7,4.38,RU,2021-10-10 16:22:04,clear sky
689,Castro Verde,37.6983,-8.0858,81.82,32,46,5.86,PT,2021-10-10 16:22:04,scattered clouds
690,Santa Fe,-31.6333,-60.7,77.02,60,83,4.0,AR,2021-10-10 16:22:05,broken clouds
691,Praia,14.9215,-23.5087,90.14,45,0,14.97,CV,2021-10-10 16:30:17,clear sky
692,Guerrero Negro,27.9769,-114.0611,71.65,60,0,5.59,MX,2021-10-10 16:22:05,clear sky
693,Ashta,23.0167,76.7167,78.46,58,13,1.54,IN,2021-10-10 16:22:05,few clouds
694,Villablino,42.9393,-6.3194,72.39,42,68,3.89,ES,2021-10-10 16:22:06,broken clouds
695,Santa Rosa,14.3122,121.1114,81.1,82,57,8.99,PH,2021-10-10 16:22:06,broken clouds
696,Plettenberg Bay,-34.0527,23.3716,61.93,73,29,15.01,ZA,2021-10-10 16:22:06,scattered clouds
697,Eten,-6.9081,-79.8642,70.05,64,0,13.8,PE,2021-10-10 16:22:07,clear sky
698,Matara,5.9485,80.5353,77.85,91,81,10.2,LK,2021-10-10 16:30:17,broken clouds
699,Rupert,42.6191,-113.6772,51.69,61,1,6.91,US,2021-10-10 16:22:07,clear sky
700,Erzin,36.9559,36.2,78.01,41,0,3.56,TR,2021-10-10 16:22:08,clear sky
701,Dickinson,29.4608,-95.0513,87.21,75,75,5.01,US,2021-10-10 16:22:08,broken clouds
702,Aktau,43.65,51.2,50.58,28,78,2.39,KZ,2021-10-10 16:21:27,broken clouds
703,Karlskrona,56.1616,15.5866,52.25,68,92,13.67,SE,2021-10-10 16:22:08,overcast clouds
704,Keetmanshoop,-26.5833,18.1333,86.92,7,7,10.69,NA,2021-10-10 16:22:09,clear sky
705,Avera,33.194,-82.5271,78.67,59,53,8.72,US,2021-10-10 16:30:18,broken clouds
706,Luba,3.4568,8.5547,79.0,83,100,0.69,GQ,2021-10-10 16:22:09,light rain
707,Mount Isa,-20.7333,139.5,69.57,88,90,3.44,AU,2021-10-10 16:30:19,overcast clouds
708,Vao,-22.6667,167.4833,69.82,64,2,16.98,NC,2021-10-10 16:30:19,clear sky
709,Taldan,53.6667,124.8,33.51,75,40,5.48,RU,2021-10-10 16:22:10,scattered clouds
710,Magnolia,33.2671,-93.2393,81.66,54,6,11.68,US,2021-10-10 16:22:10,clear sky
711,Nishihara,26.1842,127.7558,82.45,88,90,17.27,JP,2021-10-10 16:22:10,light rain
712,Mnogovershinnyy,53.9353,139.9242,40.51,96,100,14.99,RU,2021-10-10 16:30:20,moderate rain
713,Gat,31.61,34.7642,79.39,57,0,10.29,IL,2021-10-10 16:22:11,clear sky
